燃气	https://finance.eastmoney.com/a/202412313283725887.html	燃气板块走强 长春燃气、贵州燃气涨停	上证报中国证券网讯 12月31日早盘，燃气板块走强，截至9时49分，长春燃气、贵州燃气涨停，首华燃气涨逾13%，凯添然气涨超11%，德龙汇能等跟涨。	
燃气	https://finance.eastmoney.com/a/202412313284093683.html	成都燃气副总经理人事变动 曾涛等三人上任	"成都燃气（603053）发布关于变更公司副总经理的公告。公告中提到，青倩、陈季和罗庆因工作调整，已提交辞职报告，辞去职工代表董事及副总经理职务。辞职后，他们将不再担任公司任何职务，辞职报告自送达董事会之日起生效。

　　同时，董事会于2024年12月31日审议通过了聘任曾涛、刘军和郭诚为新副总经理的议案，任期至第三届董事会任期届满。这三位新任副总经理均具备相关专业知识和管理能力，符合相关法律法规的任职资格。

　　2024年前三季度，成都燃气实现收入38.07亿元，归母净利润4.20亿元。"	
燃气	https://finance.eastmoney.com/a/202412303282033923.html	南财研选快讯丨国金证券：未来随着中国燃气轮机的国产化持续推进，燃气轮机产业链头部公司有望充分受益	南方财经12月30日电，国金证券表示，受益全球AI数据中心迅速扩张，燃气轮机行业需求提升，2023年以来国内外主要燃气轮机整机或零部件厂商订单/收入高速增长。此外，全球燃气轮机主要为三菱重工、西门子、GE等公司垄断，中国燃机企业份额提升空间较大，中国过去十余年以来燃气发电量占总发电量的比例稳步提升，未来随着中国燃气轮机的国产化持续推进，燃气轮机产业链头部公司有望充分受益。	
燃气	https://finance.eastmoney.com/a/202412313283802226.html	创业板指下跌1.56% 两市超4000股飘绿 培育钻石、燃气板块走强	【午盘播报】沪指下跌0.59%，报3387.15点；深成指下跌1.26%，报10536.60点；创业板指下跌1.56%，报2171.88点，两市半日合计成交7947亿。盘面上，培育钻石、燃气、商业百货、免税概念、酿酒行业走强，铜缆高速连接、人脑工程、存储芯片、华为海思等表现不佳。两市上涨个股有988家，下跌个股有4072家，50只股涨停。	
燃气	https://finance.eastmoney.com/a/202412293281936469.html	中国巨石终止3.51亿元燃气站项目	"财中社12月29日电中国巨石（600176）发布关于终止巨石集团有限公司桐乡生产基地燃气站及配套管线项目的公告。公司决定终止该项目的建设，原因在于整体投资规划的调整。该项目的总投资为3.51亿元，虽然已获得审批同意，但尚未进行实质性建设。

　　公司在2022年曾计划实施该项目，以满足桐乡基地及未来新生产基地的燃气使用需求，提升作业的稳定性和连续性。然而，随着资源要素保障能力等因素的变化，公司决定在江苏省淮安市涟水县投资建设零碳智能制造基地，并将未来的产能规划布局在其他地区。终止该项目的决策综合考虑了宏观环境和投资规划，对公司及股东利益不会造成重大影响。

　　2024年前三季度，中国巨石实现收入116.32亿元，归母净利润15.33亿元。"	
燃气	https://finance.eastmoney.com/a/202412303283038638.html	水发燃气：2024年第三次临时股东大会决议公告	证券日报网讯 12月30日晚间，水发燃气发布公告称，公司2024年第三次临时股东大会审议通过了《关于公司控股股东避免同业竞争承诺延期履行的议案》等。	
燃气	https://finance.eastmoney.com/a/202412313284090514.html	成都燃气董事会非独立董事变更，邵晓峰补选入任	"财中社12月31日电成都燃气（603053）发布关于公司变更第三届董事会非独立董事的公告。根据相关法律法规及公司章程，公司于2024年12月31日召开董事会，审议通过了补选邵晓峰为第三届董事会非独立董事候选人的议案，任期自股东大会审议通过之日起至董事会任期届满。刘军不再担任公司董事及战略委员会委员职务。

　　邵晓峰拥有大学本科学历，现任成都城建投资管理集团有限责任公司投资发展部副部长，曾担任多项管理职务。此次变更旨在优化董事会结构，提升公司治理水平。

　　2024年前三季度，成都燃气实现收入38.07亿元，归母净利润4.20亿元。"	
燃气	https://finance.eastmoney.com/a/202412273281320786.html	蓝天燃气、河南燃气集团等拟联合设立10亿元并购基金	"12月27日，蓝天燃气公告，拟与河南汇融资产私募基金管理有限公司及河南燃气集团共同成立河南汇融燃气并购产业投资基金合伙企业（有限合伙）。

　　全体合伙人将以现金的方式，总认缴出资10亿元成立并购基金，其中汇融资产认缴出资200万元，为基金管理人，河南燃气集团认缴出资6.98亿元，蓝天燃气认缴出资3亿元。

　　并购基金主要投资于燃气行业及相关上下游产业，项目类型以城镇燃气行业为主，包括经营良好或具有盈利能力的燃气管道、储气设施、LNG接收站/加注站等其他城燃上下游的非上市企业（包括未上市企业的股权或上市企业非公开发行的股票或类似权益），从而实现有限合伙的资本增值。"	
燃气	https://finance.eastmoney.com/a/202412283281821191.html	北京燃气天津南港LNG应急储备项目全部投产	12月28日，记者自从天津经开区获悉，北京燃气天津南港LNG应急储备项目日前全部投产，项目投产后可实现应急储备能力10亿立方米，LNG年接卸能力500万吨，最大日气化外输能力6000万立方米。	
燃气	https://finance.eastmoney.com/a/202412313284055328.html	水发燃气：公司近些年在氢能业务领域发展态势积极，并就天然气掺氢输配应用环节进行攻关并积累了一些经验	"每经AI快讯，有投资者在投资者互动平台提问：未来公司是否会参与纯氢或掺氢管道建设。是否会生产销售天然气或氢气发电设备？与清华合作的项目现在进展如何？

　　水发燃气（603318.SH）12月31日在投资者互动平台表示，公司近些年在氢能业务领域发展态势积极，并就天然气掺氢输配应用环节进行攻关并积累了一些经验。全资子公司派思设备研发的首套天然气与氢气、一氧化碳混合介质调压站已投入使用；控股子公司通辽隆圣峰联合清华大学进行“中低压纯氢与掺氢燃气管路输送及其应用关键技术研发项目”正在开展中。此外， 公司全资子公司大连派思设备的业务范围包括以天然气发电为主的燃气设备制造，主要从事燃气发电相关的燃气输配和燃气应用领域相关产品的设计、生产、销售和服务，为天然气输配提供压力调节系统和天然气发电提供预处理系统。公司参股的胜利油田胜利动力机械集团拥有燃气发动机、发电机生产制造和销售业务"	
燃气	https://finance.eastmoney.com/a/202412273281755227.html	河南燃气集团获AA+主体信用评级	"【大河财立方消息】12月27日，经过国内权威信用评级机构联合资信严格评定，河南燃气集团有限公司成功获得“AA+”主体信用等级，评级展望为稳定。

　　此次“AA+”信用评级的获得，不仅彰显了资本市场和评级机构对河南燃气集团产业布局、资产质量、经营效益、信用能力、风险管理和发展潜力的肯定，更是对公司综合实力的有力证明。

　　当前，河南燃气集团正处于发展转型关键时期，获评“AA+”主体信用等级，将有助于公司拓宽融资渠道，扩大融资规模，降低融资成本，为公司未来发展注入强劲动力。

　　下一步，河南燃气集团将继续围绕省定战略，锚定提质增效，坚定信心，厚植动能，加速补链强链，开创转型发展新局面，奋力推动河南燃气集团向一流企业阔步前行，为全省燃气事业发展贡献更大力量。

　　公开信息显示，河南燃气集团成立于2023年10月26日，注册资本100亿元，河南投资集团持股100%，为河南燃气集团控股股东。"	
燃气	https://finance.eastmoney.com/a/202412263279995827.html	中国燃气二度登顶OGMP会员黄金标准	"近日，中国燃气控股有限公司(以下简称“中国燃气”)成功通过Oiland Gas Methane Partnership(以下简称“OGMP”)的严格评估，登顶OGMP会员黄金标准，与壳牌、BP、埃克森美孚等全球六十多家知名油气企业同列甲烷排放管理水平世界领先阵营，这是中国燃气继2023年首度斩获这一荣誉之后的又一高光时刻。


　　OGMP成立于2014年，隶属于联合国环境规划署，中文名称是“石油天然气甲烷伙伴关系”。OGMP作为国际环境保护组织和气候及清洁空气联盟，一直专注于推动全球甲烷减排事业，是全球多方利益相关者在甲烷管控议题上的核心倡议力量。

　　近年来，随着极端气候事件的频繁发生，全球应对气候变化的任务迫在眉睫，甲烷管控已然成为关键突破口。过去一年间，全球范围内掀起了甲烷控排行动的热潮，中美欧日韩等国家和地区纷纷发力，众多大型油气公司也积极投身其中。中国更是展现出大国担当，重磅发布《甲烷排放控制行动方案》，在全球气候治理尤其是甲烷行动领域发挥着举足轻重的作用。

　　中国燃气作为国内能源行业的领军者，早在2021年6月便率先加入OGMP，成为中国首家迈入这一国际组织的油气企业，并且持续领跑，目前也是国内唯一保持黄金会员标准的企业。自加入以来，中国燃气始终将甲烷控排作为企业发展的重要使命，全力推动油气行业甲烷排放核算方法、标准与报告规则的建立与完善，郑重承诺并切实执行中国燃气甲烷控排目标，有条不紊地开展各类燃气设备设施实测工作，凭借过硬的实力于2023年、2024年连续两年顺利通过OGMP2.0会员黄金标准评估。

　　自加入OGMP以来，中国燃气紧紧依托OGMP成员单位所带来的前沿技术资源和中国油气企业甲烷控排联盟的技术支撑，紧密开展成员间交流与合作，持续推动核算方法的优化和核算标准的建设;另一方面，积极探寻与高校研究机构的合作契机，大力提升测量方法和数据处理能力。历经3年悉心培育，中国燃气在甲烷排放因子测量和数据处理领域打造出一支专业的甲烷减排工程师队伍，深度赋能甲烷减排相关的测量、数据分析和管理工作，为未来甲烷碳交易的技术保障先行探路。

　　特别是近两年，中国燃气围绕甲烷控排核心议题深度发力，依据过往经验精心布局，深入探索构建并完善甲烷监测、报告和核查(MRV)体系的策略与路径，参与温室气体排放核算标准的编制工作，为甲烷控排的持续推进注入源源不断的动力。



　　2023年11月，《2023财年中燃集团OGMP甲烷排放检测实施方案》正式获批。按照方案规划及OGMP要求，从2023年12月至2024年4月，中国燃气集结3家专业检测单位，精选下属25家公司全面铺开各类场站、管线L4/L5级的精细检测作业，检测项目规划充分考量项目类型、运行年限、规模、管材、地域分布等诸多因素，确保无一遗漏地覆盖所有项目类型。今年5月份，各单位顺利完成检测结果汇报与验收，在已有成果基础上更进一步更新了中国燃气各类燃气场站、管线及设施的甲烷排放检测因子库，这也是国内油气企业创建的首个生产环节甲烷碳排放因子库，为行业发展立下标杆。


　　2024年，按照OGMP编制相关报告要求，中国燃气还主动向国家生态环境部应对气候变化司征求对外提报甲烷排放数据的准许意见，并在8月份编制完成《中国燃气控股有限公司甲烷减排目标制定及实测实施计划》及中下游甲烷排放数据的提报，获得OGMP深度认可。

　　据悉，未来，中国燃气将以OGMP为坚实平台，持续深化国际对话、合作与行动，积极投身围绕MRV和甲烷减排的国际(国内)标准制定工作，通过不懈的技术创新，探寻契合中国燃气发展的经济可行方案。(邹易)"	
燃气	https://finance.eastmoney.com/a/202412273281394310.html	蓝天燃气拟出资3亿元 参与设立并购基金	"12月27日晚，蓝天燃气(605368)公告，拟与河南汇融资产私募基金管理有限公司（下称“基金公司”）及河南燃气集团有限公司（下称“燃气集团”）共同成立河南汇融燃气并购产业投资基金合伙企业（有限合伙）（下称“并购基金”），计划总认缴出资10亿元，其中公司认缴出资3亿元，占比30%。

　　据公告，基金公司与燃气集团均受河南投资集团有限公司控制，构成关联交易，但不涉及重大资产重组。过去12个月内，蓝天燃气未与燃气集团及基金公司发生关联交易。

　　蓝天燃气称，此次投资旨在推动河南省天然气网络建设及城镇管道燃气整合，促进各方发展。本次投资将以自有资金进行，不会对公司的日常经营和财务状况产生重大不利影响，且预计将为公司带来积极的财务和经营成果。

　　蓝天燃气表示，并购基金主要投资于燃气行业及相关上下游产业，项目类型以城镇燃气行业为主，包括经营良好或具有盈利能力的燃气管道、储气设施、LNG接收站/加注站等其他城燃上下游的非上市企业（包括未上市企业的股权或上市企业非公开发行的股票或类似权益），从而实现有限合伙的资本增值。

　　目前，蓝天燃气主要从事河南省内的管道天然气业务、城市燃气等业务，为河南省天然气支干线管网覆盖范围较广、输气规模较大的综合性燃气企业。财务数据显示，前三季度公司实现营业收入35.81亿元，同比增长0.88%；净利润4.52亿元，同比下降9.68%。

　　近年来，我国天然气需求稳步增长，据相关测算，预计2024年天然气消费量4200亿―4250亿立方米，同比增长6.5%―7.7%;天然气产量2460亿立方米，增产持续超过100亿立方米，LNG进口维持增长态势。

　　中金研报认为，中国上游天然气批发价格趋稳，行业竞争格局有望进一步改善，预计2025年中国天然气表观消费量增速约6.2%。同时，下游市场化改革深化，行业安全监管趋严的趋势不会改变，政府或将继续推进城镇管道燃气规模化整合，改善行业竞争格局。"	
燃气	https://finance.eastmoney.com/a/202412273281301146.html	蓝天燃气拟出资3亿元参与设立并购基金	"财中社12月27日电蓝天燃气（605368）发布关于参与设立并购基金暨关联交易的公告。公司拟与基金公司及燃气集团共同成立河南汇融燃气并购产业投资基金，计划总认缴出资10亿元，其中公司认缴出资3亿元，占比30%。此次投资旨在推动河南省天然气网络建设及城镇管道燃气整合，促进各方发展。

　　公告指出，基金公司与燃气集团均受河南投资集团有限公司控制，构成关联交易，但不涉及重大资产重组。过去12个月内，公司未与燃气集团及基金公司发生关联交易。本次投资将以自有资金进行，不会对公司的日常经营和财务状况产生重大不利影响，且预计将为公司带来积极的财务和经营成果。

　　2024年前三季度，蓝天燃气实现收入35.81亿元，归母净利润4.52亿元。"	
燃气	https://finance.eastmoney.com/a/202412253279074867.html	蓝天燃气：董事辞职	证券日报网讯 12月25日晚间，蓝天燃气发布公告称，公司董事会于2024年12月25日收到董事杨帆先生的书面辞职报告。杨帆先生因个人原因辞去公司董事职务，并相应辞去公司董事会提名委员会委员职务，辞去董事及相关职务后继续担任公司副总经理职务。根据《公司法》《公司章程》的有关规定，杨帆先生的辞职报告自送达公司董事会之日起生效，公司董事会成员未低于法定最低人数，不影响公司董事会的正常运作。公司将尽快按照法定程序补选董事。	
燃气	https://finance.eastmoney.com/a/202412273281472331.html	德龙汇能转让盛能燃气21%股权 回购金额5700万元	"财中社12月27日电德龙汇能（000593）发布关于转让曲靖市马龙区盛能燃气有限公司部分股权的公告。公司于2023年3月29日收购了盛能燃气70%的股权，交易金额为1.7亿元。根据原协议，若盛能燃气在2024年度的净利润低于1500万元，公司有权要求原股东回购持有的股权。由于市场需求不足和气源成本上涨，盛能燃气2024年度净利润预计将无法达标，触发了回购约定。

　　为维护公司权益，经过协商，公司与原股东高戈签订了股权转让协议，高戈将以5700万元回购公司持有的21%股权。此次交易后，盛能燃气的股权结构将调整为公司持有49%股权，高戈持有51%股权。此交易不构成关联交易或重大资产重组，且交易的回购价格依据原协议约定，包含了公司收购款本金及年化7%的利息。通过此次股权回购，公司旨在增加现金流入，优化资产结构。

　　2024年前三季度，德龙汇能实现收入12.79亿元，归母净利润4234万元。"	
燃气	https://finance.eastmoney.com/a/202412273281330814.html	大宗交易：机构账户买入贵州燃气201.5万元（12-27）	2024年12月27日，贵州燃气发生了1笔大宗交易，总成交31万股，成交金额201.5万元，成交价6.50元，为机构账户买入。当日收盘报价7.17元，涨幅1.41%，成交金额5457.59万元；大宗交易成交金额占当日成交金额3.69%，折价9.34%。	
燃气	https://finance.eastmoney.com/a/202412263279959795.html	陕西眉县：一居民住户疑似发生燃气闪爆 3人受伤	【陕西眉县：一居民住户疑似发生燃气闪爆 3人受伤】陕西眉县应急管理局发布情况通报：2024年12月26日7时，眉县凯旋城小区一居民住户疑似发生燃气闪爆，经核查造成3人受轻伤，无人员死亡。事故具体原因正在进一步调查中。	
燃气	https://finance.eastmoney.com/a/202412313283903447.html	端稳能源“饭碗”、保障国家油气能源安全！油气资源ETF(563150)逆势上涨，实时涨幅达到0.62%，首华燃气、石化机械、蓝焰控股等领涨	"2024年12月31日，年末市场震荡，油气资源表现亮眼。盘面上，首华燃气领涨12.3%，石化机械、蓝焰控股等跟涨。油气资源ETF（563150）市场热度较高，表现突出，值得重点关注。

　　近年来，以页岩油气为代表的非常规油气资源逐渐发展成为我国油气资源“增储上产”的主要支撑，是端稳能源“饭碗”、保障国家油气能源安全的战略接替资源。2023 年，国内页岩气产量为 250 亿立方米，仅为美国的 3%，中国页岩气可采储量超过 30 万亿立方米，居世界第一。国内页岩气开采未来有望保持较快增速，前景广阔。

　　油气资源ETF（563150）跟踪油气资源指数，指数从沪深市场中选取业务涉及石油与天然气的开采、服务与设备制造、炼制加工、运输及销售领域的上市公司证券作为指数样本，以反映油气行业上市公司证券的整体表现。当前时点具备较高投资价值。"	
燃气	https://finance.eastmoney.com/a/202412253278867236.html	蓝天燃气：杨帆辞去公司董事职务	"蓝天燃气（SH 605368，收盘价：11.28元）12月25日晚间发布公告称，公司董事会于2024年12月25日收到公司董事杨帆先生的书面辞职报告。杨帆先生因个人原因向董事会申请辞去公司董事职务，并相应辞去公司董事会提名委员会委员职务。杨帆先生辞去董事及相关职务后继续担任公司副总经理职务。

　　2024年1至6月份，蓝天燃气的营业收入构成为：管道天然气销售占比45.12%，城市天然气销售占比38.22%，燃气安装工程占比14.06%，其他占比1.98%，代输天然气占比0.48%。

　　截至发稿，蓝天燃气市值为80亿元。"	
燃气	https://finance.eastmoney.com/a/202412253278744590.html	全国住房城乡建设工作会议：要持续做好城镇燃气安全专项整治、城市燃气管道安全专项治理	证券时报网讯，据中国建设报，12月24日至25日，全国住房城乡建设工作会议在北京召开。会议指出，要举全部和全行业之力，共同把“十五五”规划编制好。要切实强化历史文化保护传承，推动出台全国城乡历史文化保护传承体系规划纲要。要系统性防范化解安全风险隐患，纵深推进住房城乡建设系统安全生产治本攻坚三年行动，持续做好城镇燃气安全专项整治、城市燃气管道安全专项治理，坚决守住不发生重特大事故的底线。要深度融入对外开放大格局，高质量举办世界城市日中国主场活动，推动举办首届中国―中亚建设部长会议，建立政府间协调机制，更好服务建筑企业“走出去”。	
